condition,severity,method,image,IoU,F1,inference_ms
fog,0.015,classical,clips/0601/1495058895482305544/20.jpg,0.30941202772188686,0.4725968926071368,1.3383750338107347
fog,0.015,classical,clips/0601/1495058901481630657/20.jpg,0.17106709121136127,0.29215591915303174,1.3082500081509352
fog,0.015,classical,clips/0601/1495058907477059235/20.jpg,0.13082304526748972,0.2313766876523891,1.4577499823644757
fog,0.015,classical,clips/0601/1495058913475711516/20.jpg,0.0518709586233702,0.09862608754073028,1.2477500131353736
fog,0.015,classical,clips/0601/1495058919475143504/20.jpg,0.23654871546291809,0.3825950607604861,1.3288749614730477
fog,0.015,classical,clips/0601/1495058925469436408/20.jpg,0.14715189873417722,0.25655172413793104,1.2825420126318932
fog,0.015,classical,clips/0601/1495058931466470327/20.jpg,0.13150745282326162,0.23244646333549643,1.2918750289827585
fog,0.015,classical,clips/0601/1495058937463794073/20.jpg,0.25763149403033236,0.40970903679376,1.0474580340087414
fog,0.015,classical,clips/0601/1495058943463632446/20.jpg,0.13260869565217392,0.23416506717850286,1.042374991811812
fog,0.015,classical,clips/0601/1495058949458758174/20.jpg,0.0,nan,0.9264589753001928
fog,0.015,classical,clips/0601/1495485009641442407/20.jpg,0.08952795503528715,0.16434264879855712,1.8730000592768192
fog,0.015,classical,clips/0601/1495485015638767825/20.jpg,0.0005095878000905934,0.0010186565052536266,1.8723750254139304
fog,0.015,classical,clips/0601/1495485021636199888/20.jpg,0.061181994488108606,0.11530914547343311,1.7571250209584832
fog,0.015,classical,clips/0601/1495485027633718711/20.jpg,0.12657626978721648,0.2247096325065035,1.5663750236853957
fog,0.015,classical,clips/0601/1495485033630861236/20.jpg,0.09615475907904106,0.17544011606504842,1.5654590679332614
fog,0.015,classical,clips/0601/1495485039628271607/20.jpg,0.11933278267254038,0.21322127703187455,1.6838329611346126
fog,0.015,classical,clips/0601/1495485045626852826/20.jpg,0.08278931205060777,0.15291859852923695,1.7170000355690718
fog,0.015,classical,clips/0601/1495485051623004273/20.jpg,0.05993825602392094,0.11309763692984062,2.2537909680977464
fog,0.015,classical,clips/0601/1495485057620656604/20.jpg,0.1311507740853959,0.23188911167291432,1.675875042565167
fog,0.015,classical,clips/0601/1495485063617750112/20.jpg,0.0807832004341836,0.14949011124845488,1.8819590331986547
fog,0.015,classical,clips/0601/1495485069617812641/20.jpg,0.11314018948235617,0.20328111508572838,1.6277090180665255
fog,0.015,classical,clips/0601/1495485075612519689/20.jpg,0.08121569806781445,0.1502303346371143,1.8484171014279127
fog,0.015,classical,clips/0601/1495485081611855219/20.jpg,0.08374980778102414,0.1545556127064082,1.81629101280123
fog,0.015,classical,clips/0601/1495485087607351973/20.jpg,0.06362674814901868,0.11964112083443824,1.8148330273106694
fog,0.015,classical,clips/0601/1495485093604646206/20.jpg,0.06559748890360234,0.12311870023473098,1.9708749605342746
fog,0.015,classical,clips/0601/1495485099601922885/20.jpg,0.0,nan,0.8069159230217338
fog,0.015,classical,clips/0601/1495485105599385453/20.jpg,0.059351877497724845,0.11205318791319613,1.823625061661005
fog,0.015,classical,clips/0601/1495485111599411627/20.jpg,0.0,nan,1.8545829225331545
fog,0.015,classical,clips/0601/1495485117594185994/20.jpg,0.09932393871548356,0.18070003793702455,1.8360830144956708
fog,0.015,classical,clips/0601/1495485123591495860/20.jpg,0.1683703193686775,0.28821396192203086,1.8561671022325754
fog,0.015,classical,clips/0601/1495485129589080069/20.jpg,0.019331801017895254,0.0379303402456211,1.7625419422984123
fog,0.015,classical,clips/0601/1495485135586245515/20.jpg,0.0294991556401103,0.05730778015406657,1.7070419853553176
fog,0.015,classical,clips/0601/1495485141585513338/20.jpg,0.018658759985647106,0.036633975416674396,2.273874939419329
fog,0.015,classical,clips/0601/1495485147581014946/20.jpg,0.15140326539323445,0.2629891193534635,1.9461250631138682
fog,0.015,classical,clips/0601/1495485153579251831/20.jpg,0.043341586823124126,0.08308225679970284,1.562915975227952
fog,0.015,classical,clips/0601/1495485159575742672/20.jpg,0.0631426472988412,0.11878490146034427,2.026250003837049
fog,0.015,classical,clips/0601/1495485165575366989/20.jpg,0.08861447167721849,0.16280230326295586,1.6091660363599658
fog,0.015,classical,clips/0601/1495485171570457961/20.jpg,0.08618427902134305,0.15869181811210795,2.1422499557957053
fog,0.015,classical,clips/0601/1495485177570314287/20.jpg,0.08171931442625471,0.15109153240847645,2.1876670653000474
fog,0.015,classical,clips/0601/1495485183565129358/20.jpg,0.13285306334371755,0.23454597536522484,2.017625025473535
fog,0.015,classical,clips/0601/1495485189564879401/20.jpg,0.1340602950609365,0.23642533936651583,2.0976669620722532
fog,0.015,classical,clips/0601/1495485195559966192/20.jpg,0.03308994217701431,0.06406013808881808,2.340167062357068
fog,0.015,classical,clips/0601/1495485201558641598/20.jpg,0.13605851787426684,0.23952730556318952,1.7386249965056777
fog,0.015,classical,clips/0601/1495485207554693841/20.jpg,0.06477811708141122,0.12167439589943861,1.9180000526830554
fog,0.015,classical,clips/0601/1495485213552150385/20.jpg,0.006489003368337626,0.012894335351149172,2.089999965392053
fog,0.015,classical,clips/0601/1495485219551850010/20.jpg,0.09440848806366048,0.17252879357815956,1.8904999596998096
fog,0.015,classical,clips/0601/1495485225546895923/20.jpg,0.10288453823317019,0.18657354358778486,1.6430839896202087
fog,0.015,classical,clips/0601/1495485231544226883/20.jpg,0.04844401066106085,0.09241124975384447,2.8538339538499713
fog,0.015,classical,clips/0601/1495485237541517645/20.jpg,0.09851943400509497,0.17936766698046058,2.3619169369339943
fog,0.015,classical,clips/0601/1495485243539258908/20.jpg,0.06699604291040509,0.12557880294975132,2.28433299344033
fog,0.015,classical,clips/0601/1495485249536332511/20.jpg,0.04763373578919538,0.09093585699263933,3.2582919811829925
fog,0.015,classical,clips/0601/1495485255533685610/20.jpg,0.07872242647058823,0.14595492693733225,2.71012494340539
fog,0.015,classical,clips/0601/1495485261533592244/20.jpg,0.005863649502415659,0.011658935095857794,3.204833948984742
fog,0.015,classical,clips/0601/1495485267528430709/20.jpg,0.002730236348818256,0.005445604909172187,2.994457958266139
fog,0.015,classical,clips/0601/1495485273526142378/20.jpg,0.03908225942430447,0.07522457258765576,1.7412080196663737
fog,0.015,classical,clips/0601/1495485279523114914/20.jpg,0.1385481148002251,0.2433768287860815,2.5067500537261367
fog,0.015,classical,clips/0601/1495485285520576618/20.jpg,0.040624080070650576,0.07807637906647807,2.0191249204799533
fog,0.015,classical,clips/0601/1495492512658106755/20.jpg,0.0,nan,1.2392920907586813
fog,0.015,classical,clips/0601/1495492518657921956/20.jpg,0.17078451656362018,0.2917437225167468,2.1192909916862845
fog,0.015,classical,clips/0601/1495492524654518667/20.jpg,0.12154081490752329,0.2167389956602604,1.928625046275556
fog,0.015,classical,clips/0601/1495492530652417826/20.jpg,0.09637943801395223,0.17581401962178303,2.2394158877432346
fog,0.015,classical,clips/0601/1495492536647945627/20.jpg,0.056360086674819246,0.10670620252650394,1.7372500151395798
fog,0.015,classical,clips/0601/1495492542645333836/20.jpg,0.035856421974673904,0.06923048641494173,1.8576249713078141
fog,0.015,classical,clips/0601/1495492548642776463/20.jpg,0.03538461538461538,0.06835066864784548,2.0709160016849637
fog,0.015,classical,clips/0601/1495492554641955081/20.jpg,0.06188596294468619,0.11655858558120868,1.8657910404726863
fog,0.015,twinlite,clips/0601/1494453497604532231/20.jpg,0.058726958525345624,0.11093881770450775,28.668332961387932
fog,0.015,twinlite,clips/0601/1494453503601902751/20.jpg,0.0,nan,11.8589160265401
fog,0.015,twinlite,clips/0601/1494453509599288720/20.jpg,0.007078850529509256,0.014058185266798697,8.53591610211879
fog,0.015,twinlite,clips/0601/1494453515596795530/20.jpg,0.036781292984869325,0.07095284846233449,7.674666936509311
fog,0.015,twinlite,clips/0601/1494453521596643824/20.jpg,0.06119987940910461,0.11534090909090908,7.672750041820109
fog,0.015,twinlite,clips/0601/1494453527591367337/20.jpg,0.0,nan,9.02508303988725
fog,0.015,twinlite,clips/0601/1494453533590270210/20.jpg,0.05323754548876898,0.10109314032109136,8.92033299896866
fog,0.015,twinlite,clips/0601/1494453539586188022/20.jpg,0.08242351870806323,0.15229439731028868,8.132209070026875
fog,0.015,twinlite,clips/0601/1494453545585907063/20.jpg,0.0,nan,7.776541053317487
fog,0.015,twinlite,clips/0601/1494453551580996478/20.jpg,0.0,nan,8.515042020007968
fog,0.015,twinlite,clips/0601/1494453557578299956/20.jpg,0.07759253719165601,0.14401090303366818,8.763249963521957
fog,0.015,twinlite,clips/0601/1494453563575744757/20.jpg,0.1028978015629276,0.18659535165834965,7.624083082191646
fog,0.015,twinlite,clips/0601/1494453569573067938/20.jpg,0.058130444494080856,0.10987387197213572,7.93833308853209
fog,0.015,twinlite,clips/0601/1494453575572346547/20.jpg,0.05995736631939232,0.11313165646952188,9.306375053711236
fog,0.015,twinlite,clips/0601/1494453581567767982/20.jpg,0.0003876595057341302,0.0007750185681531953,9.05979098752141
fog,0.015,twinlite,clips/0601/1494453587565069969/20.jpg,0.00996309963099631,0.01972963098282791,9.67383396346122
fog,0.015,twinlite,clips/0601/1494453593562528307/20.jpg,0.05887101424205731,0.11119581790459594,7.829249952919781
fog,0.015,twinlite,clips/0601/1494453599561987554/20.jpg,0.0,nan,19.35483398847282
fog,0.015,twinlite,clips/0601/1494453605557268031/20.jpg,0.0001276364912728549,0.00025524040455604123,9.288082947023213
fog,0.015,twinlite,clips/0601/1494453611554664747/20.jpg,0.006542480690595184,0.012999909722849146,8.645124966278672
fog,0.015,twinlite,clips/0601/1494453617553424930/20.jpg,2.788777957499024e-05,5.577400373685825e-05,8.167000021785498
fog,0.015,twinlite,clips/0601/1494453623549421445/20.jpg,0.12807161545170062,0.22706291639191434,8.007541997358203
fog,0.015,twinlite,clips/0601/1494453629547675743/20.jpg,0.09066774398337854,0.16626097999788336,7.723291055299342
fog,0.015,twinlite,clips/0601/1494453635544157546/20.jpg,0.0560871411797037,0.10621688115064344,7.835666066966951
fog,0.015,twinlite,clips/0601/1494453641541664519/20.jpg,0.04775319689562792,0.09115352172079291,8.756541064940393
fog,0.015,twinlite,clips/0601/1494453647538775071/20.jpg,0.22715625094208797,0.37021569301822826,9.000000078231096
fog,0.015,twinlite,clips/0601/1494453653536229036/20.jpg,0.10437295183057894,0.18901758080469674,9.030416025780141
fog,0.015,twinlite,clips/0601/1494453661532670510/20.jpg,0.18109361988976566,0.3066541328140737,24.267750093713403
fog,0.015,twinlite,clips/0601/1494453667532618102/20.jpg,0.20688121014385288,0.34283607766035884,13.551790965721011
fog,0.015,twinlite,clips/0601/1494453673527450206/20.jpg,0.13485158648925283,0.2376550169109357,9.123708005063236
fog,0.015,twinlite,clips/0601/1494453679527133712/20.jpg,0.13626402381186015,0.23984570655459284,7.875667070038617
fog,0.015,twinlite,clips/0601/1494453685522315222/20.jpg,0.10698143513503418,0.19328496709971316,7.7065411023795605
fog,0.015,twinlite,clips/0601/1494453691519533853/20.jpg,0.055205463944756804,0.10463453011014161,9.335167007520795
fog,0.015,twinlite,clips/0601/1494453697518974585/20.jpg,0.13242194092827003,0.23387385239060451,8.959666010923684
fog,0.015,twinlite,clips/0601/1494453703514316264/20.jpg,0.04719392220705108,0.09013406439102672,8.41258408036083
fog,0.015,twinlite,clips/0601/1494453709513778562/20.jpg,0.0508274231678487,0.09673790776152981,7.838041987270117
fog,0.015,twinlite,clips/0601/1494453715509045873/20.jpg,0.16599516518936341,0.28472702142363504,7.826084038242698
fog,0.015,twinlite,clips/0601/1494453721506443914/20.jpg,0.18547629218282785,0.3129143845488614,9.680999908596277
fog,0.015,twinlite,clips/0601/1494453727503739315/20.jpg,0.1829717378765695,0.30934253459850736,8.384917047806084
fog,0.015,twinlite,clips/0601/1494453733501172122/20.jpg,0.04837408214314532,0.09228401000577256,8.176625007763505
fog,0.015,twinlite,clips/0601/1494453739498514009/20.jpg,0.10680398994404347,0.1929953106682298,7.72262504324317
fog,0.015,twinlite,clips/0601/1494453745495966700/20.jpg,0.10672827249121736,0.1928716834006141,9.79570799972862
fog,0.015,twinlite,clips/0601/1494453751493293308/20.jpg,0.04457334758052206,0.08534268595645185,8.13474995084107
fog,0.015,twinlite,clips/0601/1494453757490822445/20.jpg,0.09196662187964076,0.1684421850208853,7.488457951694727
fog,0.015,twinlite,clips/0601/1494453763488013443/20.jpg,0.10975653612399755,0.1978029100100457,8.674458018504083
fog,0.015,twinlite,clips/0601/1494453769487225684/20.jpg,0.13110681755451284,0.23182040019521719,9.297124925069511
fog,0.015,twinlite,clips/0601/1494453775482792464/20.jpg,0.15232084690553746,0.2643722836648882,8.224125020205975
fog,0.015,twinlite,clips/0601/1494453781480173619/20.jpg,0.1204999465869031,0.2150824673467442,7.591250003315508
fog,0.015,twinlite,clips/0601/1494453787480034236/20.jpg,0.11059592581331712,0.19916501266169326,8.190832915715873
fog,0.015,twinlite,clips/0601/1494453793475579483/20.jpg,0.12277006937561942,0.21869138254441137,9.05612506903708
fog,0.015,twinlite,clips/0601/1494453799472239703/20.jpg,0.09152336812925023,0.16769841269841268,8.366207941435277
fog,0.015,twinlite,clips/0601/1494453805469700214/20.jpg,0.16253217879709805,0.2796175138399597,8.445666055195034
fog,0.015,twinlite,clips/0601/1494453811467016035/20.jpg,0.10964247020585048,0.19761765280218707,8.33716697525233
fog,0.015,twinlite,clips/0601/1494453817464323387/20.jpg,0.1549466715704303,0.2683183135369232,9.032542002387345
fog,0.015,twinlite,clips/0601/1494453823461695785/20.jpg,0.18275483820418398,0.30903249312709086,8.016417035833001
fog,0.015,twinlite,clips/0601/1494453829459036893/20.jpg,0.18577105898854515,0.31333377143983704,7.541417027823627
fog,0.015,twinlite,clips/0601/1494453835456441057/20.jpg,0.18087542528133996,0.3063412471950578,10.059250053018332
fog,0.015,twinlite,clips/0601/1494453841456411836/20.jpg,0.16042666209732695,0.2764959946841892,9.9120840895921
fog,0.015,twinlite,clips/0601/1494453847451852161/20.jpg,0.07079830473146669,0.1322346223721775,7.856916985474527
fog,0.015,twinlite,clips/0601/1494453853451104735/20.jpg,0.22707054369003418,0.37010185739964047,7.520625018514693
fog,0.015,twinlite,clips/0601/1494453859446867209/20.jpg,0.2004681761310893,0.33398332436793976,8.645457914099097
fog,0.015,twinlite,clips/0601/1494453865443302705/20.jpg,0.17862396503173203,0.3031059444424634,10.000249953009188
fog,0.015,twinlite,clips/0601/1494453871443269121/20.jpg,0.26252234359483617,0.41586961993455823,9.115125052630901
fog,0.015,twinlite,clips/0601/1494453877438073356/20.jpg,0.09748415594392164,0.17765022923739196,8.489415980875492
fog,0.015,twinlite,clips/0601/1494453883436198482/20.jpg,0.2417997805145714,0.3894344069128044,7.810916984453797
fog,0.015,twinlite,clips/0601/1494453889432873365/20.jpg,0.17337083601613068,0.2955090252707581,8.816832909360528
fog,0.015,twinlite,clips/0601/1494453895431227611/20.jpg,0.23901973265436027,0.3858207038273824,8.40583408717066
fog,0.015,twinlite,clips/0601/1494453901427565927/20.jpg,0.18117046065603154,0.30676429303084335,7.801208063028753
fog,0.015,twinlite,clips/0601/1494453907426815473/20.jpg,0.1689352752093337,0.28904128191200434,7.620500051416457
fog,0.015,twinlite,clips/0601/1494453913422263611/20.jpg,0.3650946541695995,0.5349001302648719,9.343915968202055
fog,0.015,twinlite,clips/0601/1494453919420314205/20.jpg,0.4246698094829937,0.5961659419695354,8.70091700926423
fog,0.015,twinlite,clips/0601/1495058507652622962/20.jpg,0.12953385505273904,0.2293580745248065,8.256625034846365
fog,0.015,twinlite,clips/0601/1495058515650447849/20.jpg,0.23817755278429437,0.38472277622656553,9.112583007663488
fog,0.015,twinlite,clips/0601/1495058521646381547/20.jpg,0.18659092327860666,0.31449915824915825,8.02758289501071
fog,0.015,twinlite,clips/0601/1495058527645454477/20.jpg,0.13187602332462012,0.23302202822048526,8.100125007331371
fog,0.015,twinlite,clips/0601/1495058533641199011/20.jpg,0.1731080450942206,0.2951271979049757,7.687749923206866
fog,0.015,twinlite,clips/0601/1495058539638866627/20.jpg,0.11262768319763139,0.20245349796428858,8.476958028040826
fog,0.015,twinlite,clips/0601/1495058545635832279/20.jpg,0.052588087525616445,0.0999214947401476,9.172000107355416
fog,0.015,twinlite,clips/0601/1495058551633359536/20.jpg,0.14535308576363515,0.2538135838988458,8.23800009675324
fog,0.015,twinlite,clips/0601/1495058557632067443/20.jpg,0.0,nan,7.993875071406364
fog,0.015,twinlite,clips/0601/1495058563627986766/20.jpg,0.19628830843784115,0.3281622114892386,7.9752909950912
fog,0.015,twinlite,clips/0601/1495058569626907953/20.jpg,0.0,nan,8.640249958261847
fog,0.015,twinlite,clips/0601/1495058575622734256/20.jpg,0.051771794155097986,0.09844681981928777,8.936041966080666
fog,0.015,twinlite,clips/0601/1495058581620129503/20.jpg,0.08767707539984768,0.16121894518667898,8.775082998909056
fog,0.015,twinlite,clips/0601/1495058587617442669/20.jpg,0.00014939309056956115,0.00029874155121550466,7.829957990907133
fog,0.015,twinlite,clips/0601/1495058593615616960/20.jpg,0.0009994574373911305,0.0019969190391966683,9.009417030028999
fog,0.015,twinlite,clips/0601/1495058599612448574/20.jpg,0.03747896128877134,0.07225006518149425,8.990250062197447
fog,0.015,twinlite,clips/0601/1495058605609578659/20.jpg,0.07406926968478401,0.13792270531400966,8.753290981985629
fog,0.015,twinlite,clips/0601/1495058611609939176/20.jpg,0.20264631406255573,0.3370006820675543,8.729082997888327
fog,0.015,twinlite,clips/0601/1495058617604256196/20.jpg,0.03504718516108038,0.06772094193102147,8.304374990984797
fog,0.015,twinlite,clips/0601/1495058623602404204/20.jpg,0.10358748127184951,0.18772862691858055,8.965083048678935
fog,0.015,twinlite,clips/0601/1495058629599018470/20.jpg,0.22439715130565158,0.36654307969658834,9.303417056798935
fog,0.015,twinlite,clips/0601/1495058635596342127/20.jpg,0.3516614959070011,0.5203395923785293,8.773792069405317
fog,0.015,twinlite,clips/0601/1495058641593823148/20.jpg,0.1525210564426998,0.26467378724248536,8.493417059071362
fog,0.015,twinlite,clips/0601/1495058647591446332/20.jpg,0.12159567891191879,0.21682622570351032,7.650959072634578
fog,0.015,twinlite,clips/0601/1495058653588446886/20.jpg,0.20046157583610008,0.33397416439003,8.838083012960851
fog,0.015,twinlite,clips/0601/1495058659585835658/20.jpg,0.007307149381383376,0.014508284560217626,9.049915941432118
fog,0.015,twinlite,clips/0601/1495058665583165347/20.jpg,0.10373527401391179,0.18797129430621834,7.976041990332305
fog,0.015,twinlite,clips/0601/1495058671580580478/20.jpg,0.1894109451195913,0.318495379409085,8.351083029992878
fog,0.015,twinlite,clips/0601/1495058677578062974/20.jpg,0.11105178857447945,0.19990389235944256,8.192667039111257
fog,0.015,twinlite,clips/0601/1495058683578929172/20.jpg,0.05795602415668479,0.10956225558218745,9.090750012546778
fog,0.015,twinlite,clips/0601/1495058689572753425/20.jpg,0.00024897298643097225,0.0004978220286247667,8.083291933871806
fog,0.015,twinlite,clips/0601/1495058695570408263/20.jpg,0.06778619128782587,0.1269658511055868,7.743290974758565
fog,0.015,twinlite,clips/0601/1495058701567358056/20.jpg,0.10167979206269155,0.18459046411719135,7.951540988869965
fog,0.015,twinlite,clips/0601/1495058707565707879/20.jpg,0.06769060248594727,0.12679816105590982,9.022916899994016
fog,0.015,twinlite,clips/0601/1495058715562283498/20.jpg,0.2002154509079717,0.33363251698935764,8.710582973435521
fog,0.015,twinlite,clips/0601/1495058721558633337/20.jpg,0.16489993402243236,0.2831143331822987,7.939583039842546
fog,0.015,twinlite,clips/0601/1495058727556647955/20.jpg,0.20867924528301887,0.3453012800499532,7.807041984051466
fog,0.015,twinlite,clips/0601/1495058733553446687/20.jpg,0.28748307986304644,0.4465815269488853,7.724583032540977
fog,0.015,twinlite,clips/0601/1495058739553286402/20.jpg,0.19614824405243567,0.3279664456771749,7.9595420975238085
fog,0.015,twinlite,clips/0601/1495058745548122682/20.jpg,0.17688535883616324,0.30059913229116453,9.32487496174872
fog,0.015,twinlite,clips/0601/1495058751545486604/20.jpg,0.1187164084729687,0.2122368235127879,8.371833013370633
fog,0.015,twinlite,clips/0601/1495058757543228003/20.jpg,0.12095241945264179,0.21580294998016517,7.943667005747557
fog,0.015,twinlite,clips/0601/1495058763540182973/20.jpg,0.1484587488667271,0.2585356226564042,7.790250005200505
fog,0.015,twinlite,clips/0601/1495058769540492239/20.jpg,0.055538809344385834,0.10523309773684587,7.85691593773663
fog,0.015,twinlite,clips/0601/1495058775535017414/20.jpg,0.1323811110185725,0.23381017173537308,7.993999985046685
fog,0.015,twinlite,clips/0601/1495058781534953658/20.jpg,0.08314005352363961,0.15351671882721132,8.527958067134023
fog,0.015,twinlite,clips/0601/1495058787529671793/20.jpg,0.24052162849872774,0.38777498589815906,8.261166978627443
fog,0.015,twinlite,clips/0601/1495058793526969174/20.jpg,0.2624398073836276,0.4157660521296885,8.200832991860807
fog,0.015,twinlite,clips/0601/1495058799525818237/20.jpg,0.16279749936021642,0.2800100609947809,7.913916953839362
fog,0.015,twinlite,clips/0601/1495058805523198969/20.jpg,0.2298821396192203,0.3738279176741169,8.269459009170532
fog,0.015,twinlite,clips/0601/1495058811520330339/20.jpg,0.10411951109099139,0.1886018860188602,8.046624949201941
fog,0.015,twinlite,clips/0601/1495058817516570927/20.jpg,0.04991198904752592,0.09507842479788384,7.776834070682526
fog,0.015,twinlite,clips/0601/1495058823515900521/20.jpg,0.15811522349052615,0.2730561178774102,9.092749911360443
fog,0.015,twinlite,clips/0601/1495058829511203058/20.jpg,0.21923874880306415,0.35963218691711113,8.010374964214861
fog,0.015,twinlite,clips/0601/1495058835510553015/20.jpg,0.4507489417127971,0.6214017170753605,7.926875026896596
fog,0.015,twinlite,clips/0601/1495058841505989452/20.jpg,0.23997393948168524,0.3870628758246249,8.059749961830676
fog,0.015,twinlite,clips/0601/1495058847507116852/20.jpg,0.3267791819088793,0.49259015571638937,7.824542000889778
fog,0.015,twinlite,clips/0601/1495058853500724642/20.jpg,0.4815307559868524,0.6500448998996354,8.927374961785972
fog,0.015,twinlite,clips/0601/1495058859498417310/20.jpg,0.4960719664590711,0.6631659139141317,8.302249945700169
fog,0.015,twinlite,clips/0601/1495058865495399571/20.jpg,0.44614344850891274,0.6170113330996613,8.45458300318569
fog,0.015,twinlite,clips/0601/1495058871492888869/20.jpg,0.3422657774886142,0.5099821260868247,8.366791997104883
fog,0.015,twinlite,clips/0601/1495058877492091924/20.jpg,0.3107623675615391,0.4741704144888781,9.311625035479665
fog,0.015,twinlite,clips/0601/1495058883487530264/20.jpg,0.3567065364497604,0.5258418484268422,9.018874960020185
fog,0.015,twinlite,clips/0601/1495058889484921618/20.jpg,0.36473744729781526,0.5345166544964332,8.28866707161069
fog,0.015,twinlite,clips/0601/1495058895482305544/20.jpg,0.37790697674418605,0.5485232067510549,8.479499956592917
fog,0.015,twinlite,clips/0601/1495058901481630657/20.jpg,0.3130999915045451,0.4768867466761556,9.059791918843985
fog,0.015,twinlite,clips/0601/1495058907477059235/20.jpg,0.28095883449093684,0.4386695761422998,8.887541014701128
fog,0.015,twinlite,clips/0601/1495058913475711516/20.jpg,0.1985722554505113,0.3313479926596053,8.893665974028409
fog,0.015,twinlite,clips/0601/1495058919475143504/20.jpg,0.20725927157824714,0.3433550297895788,9.992375038564205
fog,0.015,twinlite,clips/0601/1495058925469436408/20.jpg,0.24510605343544292,0.3937111264685556,8.726208005100489
fog,0.015,twinlite,clips/0601/1495058931466470327/20.jpg,0.42945447775088436,0.6008648536000835,8.507707971148193
fog,0.015,twinlite,clips/0601/1495058937463794073/20.jpg,0.3959431892536854,0.5672769383478548,7.728999946266413
fog,0.015,twinlite,clips/0601/1495058943463632446/20.jpg,0.446862516644474,0.6176986569267493,9.211541968397796
fog,0.015,twinlite,clips/0601/1495058949458758174/20.jpg,0.33763292256900457,0.5048214900700264,7.6832500053569674
fog,0.015,twinlite,clips/0601/1495485009641442407/20.jpg,0.06672179440797973,0.1250968992248062,8.39191593695432
fog,0.015,twinlite,clips/0601/1495485015638767825/20.jpg,0.028258453722813145,0.054963717770572795,9.214250021614134
fog,0.015,twinlite,clips/0601/1495485021636199888/20.jpg,0.0,nan,8.260166039690375
fog,0.015,twinlite,clips/0601/1495485027633718711/20.jpg,0.08655979656453341,0.15932817841819058,7.942750002257526
fog,0.015,twinlite,clips/0601/1495485033630861236/20.jpg,0.013397725502414706,0.026441199077632593,7.824625005014241
fog,0.015,twinlite,clips/0601/1495485039628271607/20.jpg,0.0,nan,8.792540989816189
fog,0.015,twinlite,clips/0601/1495485045626852826/20.jpg,0.06444875053476609,0.12109319589578703,8.701917016878724
fog,0.015,twinlite,clips/0601/1495485051623004273/20.jpg,0.0052513317680325175,0.010447798678956224,9.93458298034966
fog,0.015,twinlite,clips/0601/1495485057620656604/20.jpg,0.0,nan,8.361165993846953
fog,0.015,twinlite,clips/0601/1495485063617750112/20.jpg,0.0,nan,7.974458974786103
fog,0.015,twinlite,clips/0601/1495485069617812641/20.jpg,0.0,nan,8.492875029332936
fog,0.015,twinlite,clips/0601/1495485075612519689/20.jpg,0.020307902480033627,0.03980740015964157,9.014875045977533
fog,0.015,twinlite,clips/0601/1495485081611855219/20.jpg,0.003610760064993681,0.007195538765965102,9.625750011764467
fog,0.015,twinlite,clips/0601/1495485087607351973/20.jpg,0.0,nan,8.580875000916421
fog,0.015,twinlite,clips/0601/1495485093604646206/20.jpg,0.0008496176720475786,0.001697792869269949,9.43291699513793
fog,0.015,twinlite,clips/0601/1495485099601922885/20.jpg,0.0,nan,17.93304202146828
fog,0.015,twinlite,clips/0601/1495485105599385453/20.jpg,0.028770684397340398,0.05593216220812985,8.357500075362623
fog,0.015,twinlite,clips/0601/1495485111599411627/20.jpg,0.004806954743032473,0.009567916942338033,8.877957938238978
fog,0.015,twinlite,clips/0601/1495485117594185994/20.jpg,0.02627360617141712,0.0512019524100061,8.786208112724125
fog,0.015,twinlite,clips/0601/1495485123591495860/20.jpg,0.00032860343539955193,0.0006569909813056202,9.146624943241477
fog,0.015,twinlite,clips/0601/1495485129589080069/20.jpg,0.0,nan,9.249250055290759
fog,0.015,twinlite,clips/0601/1495485135586245515/20.jpg,0.05480784396193681,0.10392005382909263,9.983708034269512
fog,0.015,twinlite,clips/0601/1495485141585513338/20.jpg,0.09563648722842427,0.17457703963538312,9.272957919165492
fog,0.015,twinlite,clips/0601/1495485147581014946/20.jpg,0.000640580793252549,0.0012803414243798346,9.080499992705882
fog,0.015,twinlite,clips/0601/1495485153579251831/20.jpg,0.0,nan,9.003166924230754
fog,0.015,twinlite,clips/0601/1495485159575742672/20.jpg,0.084296258589972,0.155485657950331,7.635375019162893
fog,0.015,twinlite,clips/0601/1495485165575366989/20.jpg,0.0,nan,8.31283291336149
fog,0.015,twinlite,clips/0601/1495485171570457961/20.jpg,0.0,nan,8.464333019219339
fog,0.015,twinlite,clips/0601/1495485177570314287/20.jpg,0.045401333536926755,0.08685914601489848,9.319958044216037
fog,0.015,twinlite,clips/0601/1495485183565129358/20.jpg,0.015753899925470948,0.03101912761866208,7.835541036911309
fog,0.015,twinlite,clips/0601/1495485189564879401/20.jpg,0.0343048814575763,0.06633417684200182,7.677540997974575
fog,0.015,twinlite,clips/0601/1495485195559966192/20.jpg,0.0,nan,9.554542019031942
fog,0.015,twinlite,clips/0601/1495485201558641598/20.jpg,0.0758266818700114,0.14096449390567037,8.671666961163282
fog,0.015,twinlite,clips/0601/1495485207554693841/20.jpg,5.133865544061401e-05,0.00010267203983675145,8.169041015207767
fog,0.015,twinlite,clips/0601/1495485213552150385/20.jpg,0.0,nan,8.008250035345554
fog,0.015,twinlite,clips/0601/1495485219551850010/20.jpg,0.03408028631713896,0.06591419789756436,7.533499971032143
